birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,68.0,0.0,77.0,0.0,265.0,594.0,127.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,513.0,55.0,0.0,0.0,0.0,78.0,263.0,265.0,580.0,127.0,84.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,268.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,595.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,536.0,55.0,0.0,0.0,0.0,78.0,0.0,0.0,606.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,0.0,538.0,55.0,0.0,71.0,0.0,78.0,0.0,0.0,0.0,127.0,612.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0
4.0,0.0,0.0,0.0,510.0,55.0,0.0,66.0,0.0,77.0,0.0,0.0,594.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,60.0,0.0,77.0,84.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,176.0,0.0,0.0,169.0,0.0
5.0,0.0,0.0,0.0,475.0,55.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,538.0,53.0,0.0,66.0,553.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,524.0,55.0,0.0,65.0,0.0,78.0,264.0,0.0,110.0,278.0,264.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,14.0,0.0,235.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,603.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,18.0,0.0,538.0,55.0,0.0,71.0,0.0,78.0,84.0,0.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,420.0,0.0,475.0,53.0,0.0,66.0,0.0,77.0,0.0,0.0,0.0,127.0,614.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,617.0,0.0,0.0,332.0,0.0
7.0,0.0,18.0,0.0,538.0,55.0,0.0,63.0,0.0,77.0,84.0,265.0,273.0,127.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,421.0,0.0,538.0,55.0,0.0,62.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,23.0,248.0,55.0,0.0,72.0,0.0,77.0,84.0,0.0,272.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,14.0,0.0,246.0,55.0,0.0,58.0,0.0,78.0,0.0,0.0,110.0,127.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,688.0,0.0,723.0,0.0
0.0,0.0,0.0,0.0,538.0,53.0,0.0,543.0,0.0,77.0,0.0,0.0,267.0,127.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,434.0,536.0,55.0,0.0,66.0,0.0,78.0,263.0,0.0,273.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,580.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,247.0,55.0,0.0,61.0,0.0,78.0,0.0,574.0,275.0,278.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,536.0,55.0,0.0,66.0,0.0,77.0,0.0,101.0,276.0,278.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,269.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,575.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,526.0,55.0,0.0,72.0,0.0,78.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,78.0,264.0,265.0,273.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0
0.0,0.0,388.0,0.0,228.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,278.0,0.0,0.0,0.0,0.0,0.0,671.0,201.0,0.0,84.0,0.0,0.0,375.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,69.0,0.0,78.0,558.0,92.0,0.0,126.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,0.0,538.0,55.0,0.0,72.0,0.0,78.0,84.0,265.0,0.0,127.0,617.0,0.0,0.0,0.0,0.0,140.0,166.0,0.0,133.0,192.0,0.0,170.0,0.0
3.0,0.0,416.0,0.0,538.0,55.0,0.0,60.0,0.0,78.0,0.0,0.0,0.0,127.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,422.0,437.0,538.0,55.0,0.0,0.0,0.0,77.0,0.0,0.0,599.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,65.0,0.0,78.0,0.0,90.0,0.0,127.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,69.0,0.0,78.0,0.0,0.0,273.0,127.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,273.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,127.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,250.0,55.0,0.0,0.0,0.0,78.0,0.0,0.0,110.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,318.0,55.0,0.0,62.0,0.0,78.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,400.0,0.0,538.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,14.0,0.0,538.0,54.0,0.0,69.0,0.0,78.0,0.0,0.0,327.0,127.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,22.0,538.0,55.0,0.0,66.0,0.0,78.0,0.0,101.0,605.0,127.0,0.0,0.0,0.0,0.0,0.0,667.0,676.0,0.0,619.0,183.0,0.0,200.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,0.0,549.0,78.0,0.0,0.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,14.0,0.0,538.0,55.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,150.0,157.0,0.0,0.0,701.0,0.0,722.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,600.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378.0,0.0,402.0,0.0,521.0,55.0,0.0,72.0,0.0,78.0,0.0,265.0,274.0,278.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,69.0,0.0,77.0,0.0,0.0,273.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,485.0,53.0,0.0,71.0,0.0,78.0,0.0,0.0,588.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0
0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,77.0,0.0,0.0,110.0,278.0,84.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0
0.0,0.0,216.0,0.0,52.0,55.0,0.0,72.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,390.0,0.0,449.0,54.0,0.0,64.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,171.0,0.0
0.0,0.0,14.0,0.0,0.0,55.0,0.0,71.0,0.0,78.0,0.0,92.0,0.0,127.0,133.0,0.0,0.0,0.0,0.0,151.0,157.0,0.0,0.0,701.0,707.0,375.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,525.0,55.0,0.0,61.0,0.0,78.0,0.0,0.0,598.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0
4.0,0.0,213.0,0.0,318.0,55.0,0.0,62.0,0.0,78.0,0.0,0.0,273.0,278.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,422.0,0.0,538.0,55.0,0.0,72.0,0.0,0.0,0.0,0.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,237.0,55.0,0.0,64.0,0.0,78.0,0.0,0.0,607.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,318.0,55.0,0.0,0.0,0.0,77.0,0.0,0.0,273.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,216.0,0.0,230.0,55.0,0.0,62.0,0.0,78.0,84.0,265.0,267.0,278.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,318.0,55.0,0.0,0.0,0.0,78.0,264.0,0.0,110.0,278.0,264.0,0.0,0.0,0.0,0.0,650.0,157.0,0.0,0.0,0.0,0.0,672.0,0.0
5.0,0.0,408.0,0.0,538.0,55.0,0.0,69.0,0.0,78.0,568.0,265.0,273.0,127.0,176.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,699.0,0.0,168.0,0.0
5.0,0.0,0.0,0.0,530.0,55.0,0.0,66.0,0.0,78.0,0.0,0.0,274.0,278.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0
0.0,0.0,409.0,0.0,476.0,55.0,0.0,257.0,0.0,78.0,0.0,265.0,0.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,84.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,0.0,538.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,388.0,437.0,0.0,55.0,0.0,64.0,0.0,78.0,0.0,101.0,106.0,127.0,0.0,0.0,0.0,0.0,0.0,150.0,158.0,0.0,179.0,0.0,0.0,310.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,71.0,0.0,78.0,0.0,0.0,578.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0
5.0,0.0,414.0,313.0,52.0,55.0,0.0,72.0,0.0,78.0,561.0,574.0,275.0,127.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,223.0,52.0,55.0,0.0,66.0,0.0,78.0,0.0,0.0,0.0,127.0,133.0,0.0,0.0,0.0,0.0,140.0,157.0,0.0,0.0,0.0,0.0,165.0,0.0
4.0,0.0,215.0,0.0,318.0,55.0,0.0,62.0,0.0,78.0,0.0,94.0,275.0,278.0,84.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,590.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,538.0,53.0,0.0,0.0,0.0,77.0,0.0,0.0,273.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,407.0,0.0,52.0,55.0,0.0,67.0,0.0,78.0,0.0,92.0,0.0,126.0,138.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,129.0,692.0,705.0,716.0,0.0
0.0,0.0,0.0,0.0,0.0,55.0,0.0,257.0,0.0,77.0,0.0,92.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,140.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,536.0,55.0,0.0,62.0,0.0,78.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0
0.0,0.0,14.0,0.0,536.0,53.0,0.0,58.0,0.0,78.0,0.0,0.0,600.0,278.0,0.0,0.0,0.0,0.0,0.0,669.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,215.0,0.0,52.0,55.0,0.0,71.0,0.0,78.0,84.0,0.0,575.0,127.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,408.0,0.0,538.0,53.0,0.0,0.0,0.0,78.0,0.0,0.0,269.0,127.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0
376.0,0.0,408.0,0.0,538.0,55.0,0.0,69.0,0.0,77.0,84.0,265.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,638.0,168.0,0.0,0.0,193.0,0.0,166.0,0.0
0.0,0.0,401.0,0.0,538.0,55.0,0.0,71.0,0.0,77.0,84.0,265.0,273.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,61.0,554.0,78.0,84.0,0.0,575.0,127.0,84.0,0.0,0.0,0.0,0.0,663.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0
6.0,0.0,392.0,0.0,0.0,55.0,0.0,64.0,0.0,77.0,0.0,0.0,600.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,18.0,0.0,538.0,55.0,0.0,65.0,550.0,78.0,0.0,0.0,268.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,197.0,0.0
4.0,0.0,0.0,0.0,237.0,55.0,0.0,71.0,0.0,78.0,0.0,0.0,578.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,426.0,0.0,538.0,53.0,0.0,69.0,0.0,77.0,0.0,0.0,584.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,388.0,0.0,488.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,275.0,278.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0
6.0,0.0,417.0,0.0,538.0,55.0,0.0,72.0,0.0,78.0,84.0,0.0,600.0,127.0,617.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,395.0,22.0,470.0,55.0,0.0,259.0,0.0,77.0,84.0,0.0,0.0,127.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,110.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,84.0,0.0,268.0,278.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,420.0,22.0,538.0,55.0,0.0,66.0,0.0,78.0,0.0,265.0,273.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,538.0,54.0,0.0,65.0,0.0,78.0,0.0,0.0,602.0,127.0,0.0,0.0,0.0,0.0,0.0,635.0,677.0,0.0,0.0,193.0,0.0,308.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,595.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,0.0,236.0,55.0,0.0,61.0,0.0,78.0,0.0,0.0,0.0,127.0,176.0,0.0,0.0,0.0,0.0,631.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,471.0,55.0,0.0,71.0,0.0,78.0,84.0,92.0,588.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.0,0.0,72.0,0.0,77.0,84.0,0.0,594.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,52.0,55.0,0.0,62.0,0.0,77.0,0.0,0.0,324.0,126.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,599.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,229.0,55.0,0.0,72.0,110.0,78.0,84.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,422.0,0.0,538.0,55.0,0.0,62.0,0.0,77.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,538.0,55.0,0.0,62.0,0.0,78.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,314.0,55.0,0.0,61.0,0.0,78.0,0.0,0.0,267.0,278.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,237.0,55.0,0.0,60.0,0.0,77.0,84.0,0.0,273.0,278.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,408.0,0.0,538.0,53.0,0.0,66.0,0.0,77.0,0.0,0.0,587.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0
6.0,0.0,0.0,0.0,538.0,53.0,0.0,69.0,0.0,77.0,0.0,0.0,327.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,420.0,0.0,538.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,0.0,127.0,617.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,617.0,185.0,0.0,201.0,0.0
5.0,0.0,14.0,223.0,536.0,55.0,0.0,66.0,0.0,78.0,0.0,0.0,110.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,538.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,585.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,216.0,0.0,484.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,271.0,127.0,613.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,169.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,273.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,52.0,55.0,0.0,0.0,0.0,78.0,84.0,0.0,575.0,127.0,128.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,84.0,0.0,0.0,202.0,0.0
0.0,0.0,408.0,0.0,538.0,55.0,0.0,65.0,0.0,77.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,638.0,157.0,0.0,0.0,193.0,0.0,157.0,0.0
0.0,0.0,0.0,0.0,538.0,53.0,0.0,66.0,0.0,77.0,0.0,92.0,0.0,127.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,270.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,418.0,0.0,247.0,55.0,0.0,61.0,0.0,78.0,84.0,0.0,0.0,127.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,14.0,0.0,536.0,55.0,0.0,64.0,0.0,78.0,264.0,101.0,110.0,278.0,264.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,18.0,0.0,538.0,55.0,0.0,65.0,0.0,78.0,0.0,0.0,273.0,127.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,202.0,0.0
